#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity
366;Dead;Active;u-SRSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
367;Dead;Active;u-SRSR;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1];9
368;Dead;Active;u-SRSR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
369;Dead;Active;u-SRSR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
370;Dead;Active;u-SRSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
371;Dead;Active;u-SRSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
372;Dead;Active;u-SRSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
373;Dead;Active;u-SRSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
374;Dead;Active;u-SRSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
375;Dead;Active;u-SRSR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
376;Dead;Active;u-SRSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
377;Dead;Active;u-SRSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
378;Dead;Active;u-SRSR;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1];9
379;Dead;Active;u-SSDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
380;Dead;Active;u-SSDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
381;Dead;Active;u-SSDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
382;Dead;Active;u-SSDL;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1];9
383;Dead;Active;u-SSDL;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
384;Dead;Active;u-SSDL;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
385;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
386;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
387;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
388;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
389;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
390;Dead;Active;u-SSDL;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
391;Dead;Active;u-SSDL;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
392;Dead;Active;u-SSDL;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
393;Dead;Active;u-SSDL;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1];9
394;Dead;Active;u-STRP;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
395;Dead;Active;u-STRP;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
396;Dead;Active;u-STRP;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
397;Dead;Active;u-STRP;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1];9
398;Dead;Active;u-STRP;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
399;Dead;Active;u-STRP;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
400;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
401;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
402;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
403;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
404;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
405;Dead;Active;u-STRP;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
406;Dead;Active;u-STRP;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
407;Dead;Active;u-STRP;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
408;Dead;Active;u-STRP;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1];9
409;Equivalent;Active;u-SWDD;4;0;0;0;0;1;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
410;Dead;Active;u-SWDD;7;1;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
411;Dead;Active;u-VDTR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
412;Equivalent;Active;u-VDTR;2;0;1;1;0;1;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
413;Dead;Active;u-VDTR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
414;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
415;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
416;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
417;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
418;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
419;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
420;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
421;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
422;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
423;Dead;Active;u-VDTR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
424;Equivalent;Active;u-VDTR;4;0;0;0;0;1;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
425;Dead;Active;u-VDTR;4;1;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
426;Dead;Active;u-VDTR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
427;Equivalent;Active;u-VDTR;5;0;1;1;0;1;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
428;Dead;Active;u-VDTR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
429;Dead;Active;u-VDTR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
430;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
431;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
432;Dead;Active;u-VDTR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
433;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
434;Dead;Active;u-VDTR;6;1;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
435;Dead;Active;u-VDTR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
436;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
437;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
438;Dead;Active;u-VLSR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
439;Dead;Active;u-VLSR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
440;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
441;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
442;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
443;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
444;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
445;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
446;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
447;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
448;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
449;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
450;Dead;Active;u-VLSR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
451;Dead;Active;u-VLSR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
452;Dead;Active;u-VLSR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
453;Dead;Active;u-VLSR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
454;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
455;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
456;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
457;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
458;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
459;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
460;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
461;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
462;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
463;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
464;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
465;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
466;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
467;Dead;Active;u-VLSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
468;Dead;Active;u-VLSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
469;Dead;Active;u-VLSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[];32
470;Dead;Active;u-VTWD;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
471;Dead;Active;u-VTWD;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
472;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
473;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
474;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
475;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
476;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
477;Dead;Active;u-VTWD;3;1;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
478;Dead;Active;u-VTWD;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
479;Dead;Active;u-VTWD;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1];35
480;Dead;Active;u-VTWD;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
481;Dead;Active;u-VTWD;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
482;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
483;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
484;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
485;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
486;Dead;Active;u-VTWD;6;1;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
487;Dead;Active;u-VTWD;6;1;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
488;Dead;Active;u-VVDL;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0];41
489;Dead;Active;u-VVDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
490;Dead;Active;u-VVDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
491;Dead;Active;u-VVDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1];177
492;Dead;Active;u-VVDL;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0];42
493;Dead;Active;u-VVDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
494;Dead;Active;u-VVDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
495;Dead;Active;u-VVDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1];181
