#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?
378;Dead;Active;u-SRSR;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1]
379;Dead;Active;u-SSDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
380;Dead;Active;u-SSDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
381;Dead;Active;u-SSDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
382;Dead;Active;u-SSDL;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1]
383;Dead;Active;u-SSDL;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
384;Dead;Active;u-SSDL;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
385;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
386;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
387;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
388;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
389;Dead;Active;u-SSDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
390;Dead;Active;u-SSDL;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
391;Dead;Active;u-SSDL;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
392;Dead;Active;u-SSDL;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
393;Dead;Active;u-SSDL;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1]
394;Dead;Active;u-STRP;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
395;Dead;Active;u-STRP;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
396;Dead;Active;u-STRP;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
397;Dead;Active;u-STRP;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1]
398;Dead;Active;u-STRP;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
399;Dead;Active;u-STRP;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
400;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
401;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
402;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
403;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
404;Dead;Active;u-STRP;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
405;Dead;Active;u-STRP;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
406;Dead;Active;u-STRP;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
407;Dead;Active;u-STRP;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
408;Dead;Active;u-STRP;1;0;0;0;0;0;[0];0;0;0.0;[6, 6, 4];4;6;5.333333333333333;[];[2];[];[1]
409;Equivalent;Active;u-SWDD;4;0;0;0;0;1;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
410;Dead;Active;u-SWDD;7;1;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
411;Dead;Active;u-VDTR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
412;Equivalent;Active;u-VDTR;2;0;1;1;0;1;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
413;Dead;Active;u-VDTR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
414;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
415;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
416;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
417;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
418;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
419;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
420;Dead;Active;u-VDTR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
421;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
422;Equivalent;Active;u-VDTR;3;0;1;0;1;1;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
423;Dead;Active;u-VDTR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
424;Equivalent;Active;u-VDTR;4;0;0;0;0;1;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
425;Dead;Active;u-VDTR;4;1;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
426;Dead;Active;u-VDTR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
427;Equivalent;Active;u-VDTR;5;0;1;1;0;1;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
428;Dead;Active;u-VDTR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
429;Dead;Active;u-VDTR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
430;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
431;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
432;Dead;Active;u-VDTR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
433;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
434;Dead;Active;u-VDTR;6;1;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
435;Dead;Active;u-VDTR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
436;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
437;Equivalent;Active;u-VDTR;6;0;1;0;1;1;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
438;Dead;Active;u-VLSR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
439;Dead;Active;u-VLSR;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
440;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
441;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
442;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
443;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
444;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
445;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
446;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
447;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
448;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
449;Dead;Active;u-VLSR;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
450;Dead;Active;u-VLSR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
451;Dead;Active;u-VLSR;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
452;Dead;Active;u-VLSR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
453;Dead;Active;u-VLSR;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
454;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
455;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
456;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
457;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
458;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
459;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
460;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
461;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
462;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
463;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
464;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
465;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
466;Dead;Active;u-VLSR;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
467;Dead;Active;u-VLSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
468;Dead;Active;u-VLSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
469;Dead;Active;u-VLSR;7;0;0;0;0;0;[4, 6, 6];4;6;5.333333333333333;[0];0;0;0.0;[5];[];[1];[]
470;Dead;Active;u-VTWD;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
471;Dead;Active;u-VTWD;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
472;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
473;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
474;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
475;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
476;Dead;Active;u-VTWD;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
477;Dead;Active;u-VTWD;3;1;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
478;Dead;Active;u-VTWD;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
479;Dead;Active;u-VTWD;4;0;0;0;0;0;[2, 4];2;4;3.0;[4, 2];2;4;3.0;[2];[5];[1];[1]
480;Dead;Active;u-VTWD;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
481;Dead;Active;u-VTWD;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
482;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
483;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
484;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
485;Dead;Active;u-VTWD;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
486;Dead;Active;u-VTWD;6;1;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
487;Dead;Active;u-VTWD;6;1;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
488;Dead;Active;u-VVDL;2;0;1;1;0;0;[1, 3];1;3;2.0;[5, 5, 3];3;5;4.333333333333333;[1, 3];[3, 4];[0, 1];[1, 0]
489;Dead;Active;u-VVDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
490;Dead;Active;u-VVDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
491;Dead;Active;u-VVDL;3;0;1;0;1;0;[2, 4];2;4;3.0;[4];4;4;4.0;[2];[2];[1];[1]
492;Dead;Active;u-VVDL;5;0;1;1;0;0;[3, 5, 5];3;5;4.333333333333333;[3, 1];1;3;2.0;[4, 6];[6, 7];[0, 1];[1, 0]
493;Dead;Active;u-VVDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
494;Dead;Active;u-VVDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
495;Dead;Active;u-VVDL;6;0;1;0;1;0;[4, 6, 6];4;6;5.333333333333333;[2];2;2;2.0;[5];[5];[1];[1]
