#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity
386;Dead;Active;u-VLSR;1;0;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
387;Dead;Active;u-VLSR;1;0;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
388;Dead;Active;u-VLSR;1;0;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
389;Dead;Active;u-VLSR;1;0;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
390;Dead;Active;u-VLSR;1;0;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
391;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
392;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
393;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
394;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
395;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
396;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
397;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
398;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
399;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
400;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
401;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
402;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
403;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
404;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
405;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
406;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
407;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
408;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
409;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
410;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
411;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
412;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
413;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
414;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
415;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
416;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
417;Equivalent;Active;u-VLSR;2;0;0;0;0;1;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
418;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
419;Dead;Active;u-VLSR;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
420;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
421;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
422;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
423;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
424;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
425;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
426;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
427;Dead;Active;u-VLSR;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
428;Dead;Active;u-VLSR;4;0;0;0;0;0;[5, 6];5;6;5.5;[3];3;3;3.0;[7];[3];[1];[0];5
429;Dead;Active;u-VLSR;4;0;0;0;0;0;[5, 6];5;6;5.5;[3];3;3;3.0;[7];[3];[1];[0];5
430;Dead;Active;u-VLSR;4;0;0;0;0;0;[5, 6];5;6;5.5;[3];3;3;3.0;[7];[3];[1];[0];5
431;Dead;Active;u-VLSR;4;0;0;0;0;0;[5, 6];5;6;5.5;[3];3;3;3.0;[7];[3];[1];[0];5
432;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
433;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
434;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
435;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
436;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
437;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
438;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
439;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
440;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
441;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
442;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
443;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
444;Dead;Active;u-VLSR;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
445;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
446;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
447;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
448;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
449;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
450;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
451;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
452;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
453;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
454;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
455;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
456;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
457;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
458;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
459;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
460;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
461;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
462;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
463;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
464;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
465;Dead;Active;u-VLSR;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
466;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
467;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
468;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
469;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
470;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
471;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
472;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
473;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
474;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
475;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
476;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
477;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
478;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
479;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
480;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
481;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
482;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
483;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
484;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
485;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
486;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
487;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
488;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
489;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
490;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
491;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
492;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
493;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
494;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
495;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
496;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
497;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
498;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
499;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
500;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
501;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
502;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
503;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
504;Dead;Active;u-VLSR;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
505;Equivalent;Active;u-VTWD;1;0;1;1;0;1;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
506;Dead;Active;u-VTWD;1;1;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
507;Dead;Active;u-VTWD;1;1;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
508;Equivalent;Active;u-VTWD;1;0;1;1;0;1;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
509;Dead;Active;u-VTWD;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
510;Dead;Active;u-VTWD;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
511;Dead;Active;u-VTWD;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
512;Dead;Active;u-VTWD;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
513;Dead;Active;u-VTWD;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
514;Dead;Active;u-VTWD;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
515;Equivalent;Active;u-VTWD;2;0;0;0;0;1;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
516;Dead;Active;u-VTWD;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
517;Dead;Active;u-VTWD;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
518;Dead;Active;u-VTWD;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
519;Dead;Active;u-VTWD;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
520;Dead;Active;u-VTWD;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
521;Dead;Active;u-VTWD;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
522;Dead;Active;u-VTWD;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
523;Equivalent;Active;u-VTWD;5;0;1;1;0;1;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
524;Dead;Active;u-VTWD;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
525;Dead;Active;u-VTWD;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
526;Equivalent;Active;u-VTWD;5;0;1;1;0;1;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
527;Dead;Active;u-VTWD;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
528;Dead;Active;u-VTWD;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
529;Dead;Active;u-VTWD;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
530;Dead;Active;u-VTWD;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
531;Dead;Active;u-VTWD;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
532;Dead;Active;u-VTWD;6;0;1;0;1;0;[4];4;4;4.0;[5];5;5;5.0;[5];[7];[1];[1];78
533;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
534;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
535;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
536;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
537;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
538;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
539;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
540;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
541;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
542;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
543;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
544;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
545;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
546;Dead;Active;u-VTWD;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
547;Dead;Active;u-VVDL;1;0;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
548;Dead;Active;u-VVDL;1;0;1;1;0;0;[0];0;0;0.0;[9, 8, 4, 1];1;9;5.5;[];[2, 9];[];[0, 1];62
549;Dead;Active;u-VVDL;2;0;0;0;0;0;[1];1;1;1.0;[8, 7, 3];3;8;6.0;[1];[3];[1];[0];133
550;Dead;Active;u-VVDL;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
551;Dead;Active;u-VVDL;3;0;0;0;0;0;[2];2;2;2.0;[7, 6, 2];2;7;5.0;[2, 4];[5, 8];[0, 0];[1, 0];52
552;Dead;Active;u-VVDL;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
553;Dead;Active;u-VVDL;5;0;1;1;0;0;[3];3;3;3.0;[6, 5];5;6;5.5;[3];[6, 7];[0];[1, 1];75
554;Dead;Active;u-VVDL;8;0;0;0;0;0;[3];3;3;3.0;[1];1;1;1.0;[3];[9];[0];[1];160
