_IM_OPERATOR,_IM_PROGRAM_GRAPH_NODE,_IM_PRIMITIVE_ARC,_IM_SOURCE_PRIMITIVE_ARC,_IM_TARGET_PRIMITIVE_ARC,_IM_DISTANCE_BEGIN_MIN,_IM_DISTANCE_BEGIN_MAX,_IM_DISTANCE_BEGIN_AVG,_IM_DISTANCE_END_MIN,_IM_DISTANCE_END_MAX,_IM_DISTANCE_END_AVG,_IM_COMPLEXITY,_IM_TYPE_STATEMENT,_IM_MINIMAL,_IM_EQUIVALENT
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,1,0
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,1,0
u-VDTR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VDTR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,1
u-VDTR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,1,0
u-VDTR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VDTR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,1
u-VDTR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,1,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VGSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VLSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VLSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VLSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VLSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VLSR,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VLSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VLSR,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,0
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VLSR,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VLSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VLSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VLSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VLSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-VLSR,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,1,0
u-VLSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VLSR,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VTWD,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,1,0
u-VTWD,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,1,0
u-VTWD,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VTWD,1,1,1,0,0,0,0.0,2,2,2.0,674,If,0,0
u-VTWD,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VTWD,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VTWD,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VTWD,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VTWD,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,1,0
u-VTWD,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,1,0
u-VTWD,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VTWD,4,0,0,0,2,2,2.0,0,0,0.0,37,Return,0,0
u-VVDL,1,1,1,0,0,0,0.0,2,2,2.0,674,Assignment,0,0
u-VVDL,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VVDL,2,1,0,1,1,1,1.0,1,1,1.0,199,Assignment,0,1
u-VVDL,3,1,0,1,1,1,1.0,1,1,1.0,33,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Cccr,3,1,0,1,2,2,2.0,2,2,2.0,33,Assignment,0,1
u-Cccr,3,1,0,1,2,2,2.0,2,2,2.0,33,Assignment,0,1
u-Cccr,3,1,0,1,2,2,2.0,2,2,2.0,33,Assignment,0,1
u-Cccr,5,1,0,1,3,3,3.0,3,3,3.0,33,Assignment,0,0
u-Cccr,5,1,0,1,3,3,3.0,3,3,3.0,33,Assignment,0,0
u-Cccr,5,1,0,1,3,3,3.0,3,3,3.0,33,Assignment,0,0
u-Cccr,7,1,0,1,4,4,4.0,4,4,4.0,33,Assignment,0,0
u-Cccr,7,1,0,1,4,4,4.0,4,4,4.0,33,Assignment,0,0
u-Cccr,7,1,0,1,4,4,4.0,4,4,4.0,33,Assignment,0,0
u-Cccr,8,1,0,1,4,4,4.0,4,4,4.0,33,Assignment,0,0
u-Cccr,8,1,0,1,4,4,4.0,4,4,4.0,33,Assignment,0,0
u-Cccr,8,1,0,1,4,4,4.0,4,4,4.0,33,Assignment,0,0
u-CCDL,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CCDL,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CCDL,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CCDL,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,1,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,1,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,1,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,1
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,1
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,1
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,1
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,1
u-Ccsr,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-Ccsr,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-Ccsr,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-Ccsr,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-Ccsr,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-Ccsr,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-Ccsr,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-Ccsr,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-Ccsr,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-Ccsr,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-Ccsr,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-Ccsr,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-Ccsr,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,1,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,1,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,1,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,1,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,1
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,1
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,1
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,1
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,1
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,1
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-CRCR,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-CRCR,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-CRCR,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-CRCR,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-CRCR,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-CRCR,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-CRCR,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-CRCR,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-CRCR,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-CRCR,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-CRCR,12,1,0,1,1,8,5.4,0,0,0.0,33,Return,0,0
u-OCNG,1,1,1,1,0,0,0.0,1,8,5.4,674,If,0,0
u-OCNG,2,1,1,1,1,1,1.0,3,7,5.5,199,If,0,0
u-OCNG,4,1,1,0,2,2,2.0,4,6,5.333333333333333,37,If,0,0
u-OCNG,6,1,1,0,3,3,3.0,5,5,5.0,37,If,0,0
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,1
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,1
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,0
u-OEAA,1,1,1,1,0,0,0.0,1,8,5.4,674,Assignment,0,1
