Program Name;#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity;Type Statement
trashAndTakeOut;43;Dead Active;Dead Active;u-Ccsr;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;44;Dead Active;Dead Active;u-Ccsr;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;45;Dead Active;Dead Active;u-Ccsr;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;46;Dead Active;Dead Active;u-Ccsr;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;47;Dead Active;Dead Active;u-Ccsr;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;48;Dead Active;Dead Active;u-Ccsr;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;49;Dead Active;Dead Active;u-Ccsr;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;50;Dead Active;Dead Active;u-CRCR;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;If
trashAndTakeOut;51;Dead Active;Dead Active;u-CRCR;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;If
trashAndTakeOut;52;Dead Active;Dead Active;u-CRCR;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;If
trashAndTakeOut;53;Dead Active;Dead Active;u-CRCR;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;If
trashAndTakeOut;54;Dead Active;Dead Active;u-CRCR;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;If
trashAndTakeOut;55;Dead Active;Dead Active;u-CRCR;3;1;1;1;0;0;[1, 2];1;2;1.5;[2, 2];2;2;2.0;[1, 2];[4, 5];[0, 0];[1, 1];0.6862745098039216;If
trashAndTakeOut;56;Dead Active;Dead Active;u-CRCR;3;1;1;1;0;0;[1, 2];1;2;1.5;[2, 2];2;2;2.0;[1, 2];[4, 5];[0, 0];[1, 1];0.6862745098039216;If
trashAndTakeOut;57;Dead Active;Dead Active;u-CRCR;3;1;1;1;0;0;[1, 2];1;2;1.5;[2, 2];2;2;2.0;[1, 2];[4, 5];[0, 0];[1, 1];0.6862745098039216;If
trashAndTakeOut;58;Dead Active;Dead Active;u-CRCR;3;0;1;1;0;0;[1, 2];1;2;1.5;[2, 2];2;2;2.0;[1, 2];[4, 5];[0, 0];[1, 1];0.6862745098039216;If
trashAndTakeOut;59;Dead Active;Dead Active;u-CRCR;3;1;1;1;0;0;[1, 2];1;2;1.5;[2, 2];2;2;2.0;[1, 2];[4, 5];[0, 0];[1, 1];0.6862745098039216;If
trashAndTakeOut;60;Dead Active;Dead Active;u-CRCR;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;61;Dead Active;Dead Active;u-CRCR;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;62;Dead Active;Dead Active;u-CRCR;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;63;Dead Active;Dead Active;u-CRCR;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;64;Dead Active;Dead Active;u-CRCR;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;65;Dead Active;Dead Active;u-CRCR;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;66;Dead Active;Dead Active;u-CRCR;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;67;Dead Active;Dead Active;u-CRCR;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;68;Dead Active;Dead Active;u-CRCR;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;69;Dead Active;Dead Active;u-CRCR;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;70;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;71;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;72;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;73;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;74;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;75;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;76;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;77;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;78;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;79;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Assignment
trashAndTakeOut;80;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;81;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;82;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;83;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;84;Dead Active;Dead Active;u-CRCR;6;0;0;0;0;0;[3, 4, 3, 4];3;4;3.5;[0];0;0;0.0;[4, 5];[];[1, 1];[];0.0;Function Call
trashAndTakeOut;85;Dead Active;Dead Active;u-OAAN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;86;Dead Active;Dead Active;u-OAAN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;87;Dead Active;Dead Active;u-OAAN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;88;Dead Active;Dead Active;u-OAAN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;89;Dead Active;Dead Active;u-OAAN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;90;Dead Active;Dead Active;u-OAAN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;91;Dead Active;Dead Active;u-OAAN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;92;Dead Active;Dead Active;u-OAAN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;93;Dead Active;Dead Active;u-OABN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;94;Dead Active;Dead Active;u-OABN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;95;Dead Active;Dead Active;u-OABN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;96;Dead Active;Dead Active;u-OABN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;97;Dead Active;Dead Active;u-OABN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;98;Dead Active;Dead Active;u-OABN;5;0;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.0;Assignment
trashAndTakeOut;99;Dead Active;Dead Active;u-OALN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;100;Dead Active;Dead Active;u-OALN;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
